id	name	semanticStatus	description	sourceKind	relativePath	technicalClass	tags	seconds	frames	pathMeters	netMeters	turnDegrees	avgSpeedMPS	likelyLoop	poseErrorDegrees	bones	meshes	retargetCandidate	confirmedMatches	sha256
2942a185066c212c5adbb2dbec93a7ee		unclassified	Humanoid motion-only; complex-in-place; 5.333 с при 30 fps; путь 0.472 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2942a185066c212c5adbb2dbec93a7ee.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	5.333333	161	0.471742	1.9e-05	-0.0012	0.088452	True	0.1992	67	0	True		ac9ea689c11e00cc86a29f72b0e96d6dcf6b9126b1d4d4c55ff6ad0d623a8daf
296bfc7c9be9c3d9cd4d8170b2dacdff		unclassified	Humanoid motion-only; locomotion-turning; 3.700 с при 30 fps; путь 4.695 м; смещение 4.654 м; поворот -26.0°; одноразовый/нециклический.	hash-archive	HashArchive/296bfc7c9be9c3d9cd4d8170b2dacdff.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	3.7	112	4.695443	4.653788	-25.9587	1.269039	False	55.4443	67	0	True		c09a9f97395688ef62f46c4fe0c657f03944be2006bba4d8865c035f8f1cd471
2984769f4f7881ea5a8926b05048a0a2		unclassified	Humanoid motion-only; locomotion-turning; 3.000 с при 30 fps; путь 1.086 м; смещение 0.931 м; поворот -139.4°; одноразовый/нециклический.	hash-archive	HashArchive/2984769f4f7881ea5a8926b05048a0a2.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	3.0	91	1.085598	0.931015	-139.3553	0.361866	False	33.1612	67	0	True		55986a84b7e3178b6790e135f4d15a7d5b7b676c139b626d58bcb2d523afac6b
29a1fcf96778b91c605bffb0af23a2ea		unclassified	Humanoid motion-only; stationary; 12.333 с при 30 fps; путь 0.058 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/29a1fcf96778b91c605bffb0af23a2ea.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	12.333333	371	0.057579	1.2e-05	0.0245	0.004669	True	0.136	67	0	True		f8631cb7ed97be7eed2d59683394b36524c1b694c372173351e16f7e08a407c6
29ab62e3bab720618d35481ab23b2156		unclassified	Humanoid motion-only; locomotion-turning; 3.667 с при 30 fps; путь 0.663 м; смещение 0.458 м; поворот 168.0°; одноразовый/нециклический.	hash-archive	HashArchive/29ab62e3bab720618d35481ab23b2156.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	3.666667	111	0.662562	0.458013	167.9613	0.180699	False	18.3721	67	0	True		becead10e210a67bbc26af2db7c0f9872e91c6c2ed836ec241d91ad51572a09d
29ceb345ae1873118e780b250f2f2b34		unclassified	Humanoid motion-only; stationary; 13.733 с при 30 fps; путь 0.013 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/29ceb345ae1873118e780b250f2f2b34.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	13.733333	413	0.012705	0.0	0.0	0.000925	True	0.1928	67	0	True		10d4683909a7c45e85f7ec5ed37df922f7cc3fb0bd6245c5a7102436ae274767
29fe7069bfe19f7fb61eacedd2b6f992		unclassified	Humanoid motion-only; stationary; 2.433 с при 30 fps; путь 0.175 м; смещение 0.066 м; поворот 5.3°; одноразовый/нециклический.	hash-archive	HashArchive/29fe7069bfe19f7fb61eacedd2b6f992.fbx	stationary	humanoid,motion-only,stationary,one-shot,has-root-motion,medium	2.433333	74	0.175239	0.06605	5.2602	0.072016	False	32.9217	67	0	True		f5b8462efd56b36fa7afff1ffe04ed68b9b52829817fea9bf6a6573f7fd05f24
2a210d01e42c8f93537fa9ead52d92f0		unclassified	Humanoid motion-only; locomotion-straight; 1.000 с при 30 fps; путь 3.400 м; смещение 3.398 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2a210d01e42c8f93537fa9ead52d92f0.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.0	31	3.39971	3.397823	0.032	3.39971	True	1.8817	67	0	True		e480e1f5a863fefa916c2dca0ccea7342f96bcad7c34c71e8ca166a993ee66e7
2a2fd2a667e072acab02078aea2ce0dc		unclassified	Humanoid motion-only; complex-in-place; 4.367 с при 30 fps; путь 1.180 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2a2fd2a667e072acab02078aea2ce0dc.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,medium	4.366667	132	1.180345	0.0	0.0001	0.270308	True	0.0723	67	0	True		7966db9dbf03735f4195ee429598f6827b8e87b619f2c79b73934907a13813a4
2a4675a5f5921acbb09a3079dcca0859		unclassified	Humanoid motion-only; complex-in-place; 2.833 с при 30 fps; путь 0.382 м; смещение 0.017 м; поворот 90.1°; одноразовый/нециклический.	hash-archive	HashArchive/2a4675a5f5921acbb09a3079dcca0859.fbx	complex-in-place	humanoid,motion-only,complex-in-place,one-shot,has-root-motion,medium	2.833333	86	0.3822	0.01685	90.0817	0.134894	False	4.5919	67	0	True		a00db171faf87d8decf0017371d503bd6dc9c8ff988f0b940bb2a7992e953339
2a468c494f0a8a54c69309f243addf52		unclassified	Humanoid motion-only; stationary; 16.667 с при 30 fps; путь 0.032 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2a468c494f0a8a54c69309f243addf52.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	16.666667	501	0.031792	0.0	-0.0	0.001908	True	0.1495	67	0	True		2d36ab3c37a3d6a16d5d1fa3e2f6cedbf758ecd51c2e3ee3785f92bb443bc541
2a5cad324fceca57c84bcbafac7b5460		unclassified	Humanoid motion-only; stationary; 4.533 с при 30 fps; путь 0.262 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2a5cad324fceca57c84bcbafac7b5460.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,medium	4.533333	137	0.262332	0.0	0.0	0.057867	True	0.2173	67	0	True		a93dc4df4761864138f49b44ea46c3609d1b567ccaa3d7cf408766d29927cc54
2a60e22125110a607623c28f8518fb96		unclassified	Humanoid motion-only; locomotion-straight; 1.900 с при 30 fps; путь 1.809 м; смещение 1.797 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2a60e22125110a607623c28f8518fb96.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.9	58	1.809042	1.797489	-0.0001	0.952127	True	0.3859	67	0	True		8ca378811004d5655013b8f46d8611f0f00e327f90cce4f9c984b19408080d6b
2a620771b93633f639943d4d67260369		unclassified	Humanoid motion-only; complex-in-place; 7.200 с при 30 fps; путь 0.787 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2a620771b93633f639943d4d67260369.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	7.2	217	0.787059	0.0	0.0002	0.109314	True	0.1871	67	0	True		132e927242f3f49d17d96607af57384eff6e4410c06bfc0e3405a3867e92ce22
2a9663ac20c229b532b0070e14d52d6c		unclassified	Humanoid motion-only; stationary; 0.033 с при 30 fps; путь 0.000 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2a9663ac20c229b532b0070e14d52d6c.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,short	0.033333	2	0.0	0.0	0.0	0.0	True	0.1668	67	0	True		30b4fd0e0d8e17abcaf0eae52a8d4b1d8fa9630e6e011777f917980482a3850c
2ab1e9f6958c4e20e9eed4adbb1a88de		unclassified	Humanoid motion-only; locomotion-straight; 35.133 с при 30 fps; путь 5.310 м; смещение 1.859 м; поворот 0.9°; похож на цикл.	hash-archive	HashArchive/2ab1e9f6958c4e20e9eed4adbb1a88de.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,long	35.133333	1055	5.309782	1.859096	0.8578	0.151132	True	0.128	67	0	True		52eac276abd606b463c9bc89cb987b394131dcba29f58bcd68ccec9a48b42c95
2acc0f02b10238cb8f7f2ea8d4ad298f		unclassified	Humanoid motion-only; locomotion-straight; 1.333 с при 30 fps; путь 2.355 м; смещение 2.355 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2acc0f02b10238cb8f7f2ea8d4ad298f.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.333333	41	2.355295	2.35476	0.0	1.766471	True	0.1375	67	0	True		a20a6915fb5d5c408765d139ae90e1dcd74f2f06f3515abcbd707946013dc050
2ad7bbf12697c255ec857b952458bbfd		unclassified	Humanoid motion-only; turn-in-place; 7.533 с при 30 fps; путь 0.039 м; смещение 0.032 м; поворот -102.3°; одноразовый/нециклический.	hash-archive	HashArchive/2ad7bbf12697c255ec857b952458bbfd.fbx	turn-in-place	humanoid,motion-only,turn-in-place,one-shot,near-in-place,long	7.533333	227	0.039008	0.032197	-102.3005	0.005178	False	9.945	67	0	True		6e2128e274af6ea532586f8262260f4c2a7296c3017d021e682a0f886027747d
2ae21bc8a122b593c86d07ba880a68d9		unclassified	Humanoid motion-only; turn-in-place; 1.000 с при 30 fps; путь 0.109 м; смещение 0.102 м; поворот -34.5°; одноразовый/нециклический.	hash-archive	HashArchive/2ae21bc8a122b593c86d07ba880a68d9.fbx	turn-in-place	humanoid,motion-only,turn-in-place,one-shot,has-root-motion,medium	1.0	31	0.109142	0.102131	-34.4978	0.109142	False	34.8033	67	0	True		0dbe9b46d25cab5498614101a866de6b70b3b38b34e2d21c8c7a770b8078c786
2aedf1f955bc64e777d9b53ecb8e06bc		unclassified	Humanoid motion-only; locomotion-turning; 10.000 с при 30 fps; путь 2.032 м; смещение 1.166 м; поворот -71.2°; одноразовый/нециклический.	hash-archive	HashArchive/2aedf1f955bc64e777d9b53ecb8e06bc.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,long	10.0	301	2.031537	1.166326	-71.1678	0.203154	False	37.1998	67	0	True		78a0fff798b4f55e67b8c30072ff04fa5a04e211078101423213b4b74c2b069a
2af818219c5c5596904c1ec0bbb070e6		unclassified	Humanoid motion-only; stationary; 5.933 с при 30 fps; путь 0.002 м; смещение 0.000 м; поворот -0.1°; похож на цикл.	hash-archive	HashArchive/2af818219c5c5596904c1ec0bbb070e6.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	5.933333	179	0.002157	4e-06	-0.0508	0.000364	True	0.1093	67	0	True		e4fc433b8779deed8c12b69ddab4d4ca3697ace0b50abde422af7222c0b13657
2b0ea5364a8d9fa0a6cea905c4260572		unclassified	Humanoid motion-only; locomotion-turning; 4.500 с при 30 fps; путь 1.182 м; смещение 0.455 м; поворот -47.7°; одноразовый/нециклический.	hash-archive	HashArchive/2b0ea5364a8d9fa0a6cea905c4260572.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	4.5	136	1.18169	0.455107	-47.6925	0.262598	False	41.8892	67	0	True		406a6ce14b1b3878feed6ee71d81ded0e00bc51eaa7756addc8bf9388861a891
2b20090df580611dcfc4c6d153a74bbc		unclassified	Humanoid motion-only; stationary; 4.200 с при 30 fps; путь 0.010 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2b20090df580611dcfc4c6d153a74bbc.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,medium	4.2	127	0.009676	1e-06	-0.0007	0.002304	True	0.1119	67	0	True		50068b3097ce083ceed4d963e5deb1f662e3dd988152a6985f34a831e82ae4d1
2b91b3b01e76713392c5a907a5dff357		unclassified	Humanoid motion-only; complex-in-place; 23.000 с при 30 fps; путь 1.076 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2b91b3b01e76713392c5a907a5dff357.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	23.0	691	1.076281	0.0	-0.0004	0.046795	True	0.2552	67	0	True		d1c63e769254ebc1ac93a0752cc221bcfafd532df2beb18e031680ca6e2fc23f
2b9b2f5a4868252ca02926782bdd7023		unclassified	Humanoid motion-only; locomotion-turning; 2.667 с при 30 fps; путь 0.541 м; смещение 0.508 м; поворот -135.9°; одноразовый/нециклический.	hash-archive	HashArchive/2b9b2f5a4868252ca02926782bdd7023.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	2.666667	81	0.540971	0.507933	-135.9067	0.202864	False	27.5292	67	0	True		61dafc2bbc42adb9fb0b6ee960f0332f450eeeeb8a0b24b4366e1a3a620e6403
2ba5e6341400fbd4d9f3a0df07b492b2		unclassified	Humanoid motion-only; locomotion-turning; 16.533 с при 30 fps; путь 0.896 м; смещение 0.793 м; поворот 139.4°; одноразовый/нециклический.	hash-archive	HashArchive/2ba5e6341400fbd4d9f3a0df07b492b2.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,long	16.533333	497	0.895766	0.792864	139.4073	0.054179	False	23.6062	67	0	True		be845d3ec870609317d995467b7a0df227c126f5ee650e13c40024b8bd6c95a9
2bb38701f1c577294b325882ff6523d9		unclassified	Humanoid motion-only; locomotion-straight; 1.967 с при 30 fps; путь 1.167 м; смещение 1.163 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2bb38701f1c577294b325882ff6523d9.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.966667	60	1.166523	1.162795	-0.0001	0.593147	True	0.1398	67	0	True		e686896711a84a74f0ca1f4c1d32375ae1c4db9a4081483fce83b5e820ccbd97
2bc0702b6750001443800e785b3a4daf		unclassified	Humanoid motion-only; locomotion-straight; 7.067 с при 30 fps; путь 2.840 м; смещение 1.171 м; поворот -3.5°; одноразовый/нециклический.	hash-archive	HashArchive/2bc0702b6750001443800e785b3a4daf.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,one-shot,has-root-motion,long	7.066667	213	2.840255	1.171491	-3.5173	0.401923	False	15.499	67	0	True		8b49792a7f265d0791796bd18350e1ae6eaec8490a722e0606b9e8ca8c3bab5f
2c136c5556d25d557457ac64473685e4		unclassified	Humanoid motion-only; turn-in-place; 10.867 с при 30 fps; путь 0.030 м; смещение 0.010 м; поворот -102.4°; одноразовый/нециклический.	hash-archive	HashArchive/2c136c5556d25d557457ac64473685e4.fbx	turn-in-place	humanoid,motion-only,turn-in-place,one-shot,near-in-place,long	10.866667	327	0.029587	0.010263	-102.366	0.002723	False	15.1187	67	0	True		5dc3adaf8908615602fdf140bb920e61f26764a28e4dfeef02bcf2d41991910b
2c1e91e2143235dbd12ca336b5a7974e		unclassified	Humanoid motion-only; stationary; 7.600 с при 30 fps; путь 0.122 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2c1e91e2143235dbd12ca336b5a7974e.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,long	7.6	229	0.121875	0.0	0.0001	0.016036	True	0.1524	67	0	True		63f19fb046241be3d4cca0a8125a01b5f871e1ea62478edf3dda271bd6b9d917
2c55a3e6ae2d5c23dc18b239bbe8f8de		unclassified	Humanoid motion-only; locomotion-straight; 2.000 с при 30 fps; путь 1.815 м; смещение 1.812 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2c55a3e6ae2d5c23dc18b239bbe8f8de.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.0	61	1.814728	1.812149	0.0001	0.907364	True	0.1603	67	0	True		dbef641c00a8606535d193898e21eade6eb93d3918bc5f781932f4c8a40b2a61
2c83bbd34f2cbebeaddd5acad0134942		unclassified	Humanoid motion-only; stationary; 13.333 с при 30 fps; путь 0.075 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2c83bbd34f2cbebeaddd5acad0134942.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	13.333333	401	0.075135	1.1e-05	0.0062	0.005635	True	0.158	67	0	True		b8479adc54abd3b48b7cb7715f9b349c77d508f1653753f6ec48bd0d36306394
2c86b470736f09c26d4d796ec325636f		unclassified	Humanoid motion-only; stationary; 3.000 с при 30 fps; путь 0.023 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2c86b470736f09c26d4d796ec325636f.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,medium	3.0	91	0.023452	5e-06	0.0008	0.007817	True	0.1697	67	0	True		54f7002a5f9a276b2e20133a2dcdf680a4ce97d6d440ee303aa80e35b8e66da4
2ca654841b2c198bf3f1453432caaa79		unclassified	Humanoid motion-only; locomotion-straight; 3.233 с при 30 fps; путь 2.063 м; смещение 2.051 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2ca654841b2c198bf3f1453432caaa79.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	3.233333	98	2.063349	2.051186	-0.0001	0.638149	True	0.1726	67	0	True		15137b14471e7469286f166bc998de7c72928115ba68673c4471e07c5a357acd
2cb00b20dab06ac33be365dfa7cdd8a7		unclassified	Humanoid motion-only; locomotion-turning; 5.600 с при 30 fps; путь 4.866 м; смещение 4.363 м; поворот -167.7°; одноразовый/нециклический.	hash-archive	HashArchive/2cb00b20dab06ac33be365dfa7cdd8a7.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,long	5.6	169	4.866252	4.363037	-167.671	0.868974	False	27.1691	67	0	True		172c79d6cb7140dd1b7d5cb7f24f1af961531512836c5923190d8561b59ebf27
2cbc9126827363ad77991e7ad090967b		unclassified	Humanoid motion-only; complex-in-place; 31.933 с при 30 fps; путь 3.721 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2cbc9126827363ad77991e7ad090967b.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	31.933333	959	3.720501	1e-06	-0.0006	0.116508	True	0.1119	67	0	True		62b88f2967ce6752046f69e2266296e543c56a51419162ebea04a5d87c071f40
2cd6cb0c053a1dddecc2a61770288f87		unclassified	Humanoid motion-only; complex-in-place; 8.900 с при 30 fps; путь 0.508 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2cd6cb0c053a1dddecc2a61770288f87.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	8.9	268	0.508438	0.0	0.0	0.057128	True	0.1413	67	0	True		0dd4f2bce864ebe5352a27da198473e569bb2745115121cfe42567d8cae2a1af
2cf61d26544d03db1600b36139433c76		unclassified	Humanoid motion-only; complex-in-place; 4.933 с при 30 fps; путь 1.233 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2cf61d26544d03db1600b36139433c76.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,medium	4.933333	149	1.233476	0.0	-0.0002	0.250029	True	0.1728	67	0	True		f89bd1d16dde5c50f9b014731e1e39fc6f6c241815788762701526443c4c7931
2d0a0bd86b9856b68c8dd6cd0d0a538b		unclassified	Humanoid motion-only; locomotion-straight; 42.767 с при 30 fps; путь 2.986 м; смещение 0.969 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2d0a0bd86b9856b68c8dd6cd0d0a538b.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,long	42.766667	1284	2.986173	0.969203	-0.0	0.069825	True	0.2826	67	0	True		732e17f914cbbf9aa41c6eee883e5db1a6dae597ff7816fddd3e2fb152554edb
2d1d94a79b9d9116fc48172f13980354		unclassified	Humanoid motion-only; locomotion-straight; 1.100 с при 30 fps; путь 2.480 м; смещение 2.479 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2d1d94a79b9d9116fc48172f13980354.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	1.1	34	2.479644	2.47892	-0.0	2.254221	True	0.1382	67	0	True		ee75de4b10cbad6ec43a4d16998e4d6f803baa855446056619f9b129e20b0472
2d3a843a2d70731f1800f55a9a3e63b7		unclassified	Humanoid motion-only; stationary; 8.467 с при 30 fps; путь 0.088 м; смещение 0.000 м; поворот 0.4°; похож на цикл.	hash-archive	HashArchive/2d3a843a2d70731f1800f55a9a3e63b7.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,long	8.466667	255	0.088057	1e-06	0.4121	0.0104	True	0.152	67	0	True		3bb307a2855c71a02fd798f4d72b2d23e0c7bcde62bc194bdd9666b112fc5c68
2d64666b0b510db086ac8a336621d3f9		unclassified	Humanoid motion-only; locomotion-straight; 2.333 с при 30 fps; путь 0.473 м; смещение 0.466 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2d64666b0b510db086ac8a336621d3f9.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,medium	2.333333	71	0.473171	0.465836	-0.0219	0.202788	True	0.3364	67	0	True		ecdcc4adde7f3acb9f0c0d05a507262306398914c8af744254c235a4b891b02e
2d64791c7f0f0589c355718c43f14626		unclassified	Humanoid motion-only; locomotion-turning; 5.833 с при 30 fps; путь 2.010 м; смещение 1.963 м; поворот 148.3°; одноразовый/нециклический.	hash-archive	HashArchive/2d64791c7f0f0589c355718c43f14626.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,long	5.833333	176	2.010421	1.9627	148.2688	0.344644	False	22.6513	67	0	True		3a32ad6e8f98166facdcc6bcc78bc80795ace4bd5bbc1fe094495fcea827f36f
2d7138a9bbbd08d82040ebd442cace17		unclassified	Humanoid motion-only; stationary; 7.167 с при 30 fps; путь 0.219 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2d7138a9bbbd08d82040ebd442cace17.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,long	7.166667	216	0.219229	0.0	0.0	0.03059	True	0.1684	67	0	True		51412c9492001ba9759cf6c985f5f3af8d41b0db9aaf5403194e6a5623d43e78
2d7676e005a2425fd0d20d14bc9430c8		unclassified	Humanoid motion-only; locomotion-straight; 7.267 с при 30 fps; путь 2.959 м; смещение 1.353 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2d7676e005a2425fd0d20d14bc9430c8.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,likely-loop,has-root-motion,long	7.266667	219	2.959082	1.352685	-0.0006	0.407213	True	0.1038	67	0	True		6141efaab6188dd239eb46300465cbb7fdb9cda9c39de390fb54b5020c0c109c
2d7892ea281011ab474bf1b668c267c3		unclassified	Humanoid motion-only; stationary; 2.367 с при 30 fps; путь 0.276 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2d7892ea281011ab474bf1b668c267c3.fbx	stationary	humanoid,motion-only,stationary,likely-loop,has-root-motion,medium	2.366667	72	0.276001	0.0	0.0	0.11662	True	0.0901	67	0	True		168c1aa0a3974a6f30c1e8cd45cd308ff38a7f107cd6e35f833dbf70633ec8d5
2d79620db5b4130c88d6be960d9bcac0		unclassified	Humanoid motion-only; locomotion-straight; 5.800 с при 30 fps; путь 4.436 м; смещение 4.079 м; поворот 9.4°; одноразовый/нециклический.	hash-archive	HashArchive/2d79620db5b4130c88d6be960d9bcac0.fbx	locomotion-straight	humanoid,motion-only,locomotion-straight,one-shot,has-root-motion,long	5.8	175	4.436019	4.079471	9.4272	0.764831	False	44.205	67	0	True		d0b672ccd8826a0936cf6d4db5d9b3c5306b7779b5076a82d193cf59b3dc7d06
2d7d733fe441d9229dbc9a10b22de8c9		unclassified	Humanoid motion-only; locomotion-turning; 3.000 с при 30 fps; путь 1.086 м; смещение 0.931 м; поворот -139.4°; одноразовый/нециклический.	hash-archive	HashArchive/2d7d733fe441d9229dbc9a10b22de8c9.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	3.0	91	1.085598	0.931015	-139.355	0.361866	False	33.1614	67	0	True		81a56e213c0aae662e4a93d16bbe2b371d54f1de6e9fa4c3be51380e57ee7590
2da6354f624c2b644dcbbbeb3b227c5b		unclassified	Humanoid motion-only; locomotion-turning; 4.133 с при 30 fps; путь 4.582 м; смещение 4.562 м; поворот 135.6°; одноразовый/нециклический.	hash-archive	HashArchive/2da6354f624c2b644dcbbbeb3b227c5b.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	4.133333	125	4.582486	4.562159	135.5752	1.108666	False	30.2078	67	0	True		bce25ac32a224b659bc66e1d2ecf70d6932a08c69674d8fbcb10ba2422cdf511
2dbc7c61df38d6d5aa088fd38b4405d6		unclassified	Humanoid motion-only; locomotion-turning; 2.267 с при 30 fps; путь 1.474 м; смещение 1.401 м; поворот 29.8°; одноразовый/нециклический.	hash-archive	HashArchive/2dbc7c61df38d6d5aa088fd38b4405d6.fbx	locomotion-turning	humanoid,motion-only,locomotion-turning,one-shot,has-root-motion,medium	2.266667	69	1.473897	1.400655	29.7694	0.650249	False	26.7499	67	0	True		b37429e4b70ffdee43642248c5c72d45bc9eba91b7e8b30933bf01d2ac27451d
2dca416952b63e7370a08e4297961ce8		unclassified	Humanoid motion-only; stationary; 3.467 с при 30 fps; путь 0.005 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2dca416952b63e7370a08e4297961ce8.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,medium	3.466667	105	0.004896	1e-06	-0.0002	0.001412	True	0.1416	67	0	True		38a4ecb721f3c276179a0279b8c8ab330bfea935ad86e27189d354e81edb3765
2dce344fdf65cc309adb1b916cd7dec2		unclassified	Humanoid motion-only; stationary; 0.400 с при 30 fps; путь 0.033 м; смещение 0.000 м; поворот -0.0°; похож на цикл.	hash-archive	HashArchive/2dce344fdf65cc309adb1b916cd7dec2.fbx	stationary	humanoid,motion-only,stationary,likely-loop,near-in-place,short	0.4	13	0.033369	0.0	-0.0001	0.083424	True	0.1284	67	0	True		6506d432b044e5de8cdff59159b3db304092c2c7f27cb837af95bc5ace10cb77
2decaf3a2cf84506d8bd02951ceb2082		unclassified	Humanoid motion-only; complex-in-place; 7.633 с при 30 fps; путь 1.031 м; смещение 0.000 м; поворот 0.0°; похож на цикл.	hash-archive	HashArchive/2decaf3a2cf84506d8bd02951ceb2082.fbx	complex-in-place	humanoid,motion-only,complex-in-place,likely-loop,has-root-motion,long	7.633333	230	1.031496	0.0	0.0	0.13513	True	0.1189	67	0	True		3483b52b79b4b8361b7ec06d0dbd885767833865888bd34c5ae07df27009fca8
2dff864a7f4afc67caaad07a6da1a34e		unclassified	Humanoid motion-only; turn-in-place; 3.400 с при 30 fps; путь 0.294 м; смещение 0.005 м; поворот 79.8°; одноразовый/нециклический.	hash-archive	HashArchive/2dff864a7f4afc67caaad07a6da1a34e.fbx	turn-in-place	humanoid,motion-only,turn-in-place,one-shot,has-root-motion,medium	3.4	103	0.293996	0.004752	79.8276	0.086469	False	22.4222	67	0	True		c184d54191a07d09c11c8ecc260af0c62360ca1ce903117a19ac88d1c2612ed7
